Nordea	Bzwbk	89553208013895078942946844	07180431796051621594376809	3646	2014-12-28 00:00:00
Nordea	Pekao	28426182361184780073367218	91203806032608792694196857	1005	2011-08-08 00:00:00
Pekao	Bzwbk	55611171792230234540964312	67954566504215270993648613	272	2010-12-24 00:00:00
Bzwbk	Bzwbk	63902084021576641814882643	76283314035922212484260977	1492	2015-07-16 00:00:00
Pekao	Pekao	82813682221883263926917578	91062163211223400906909060	1049	2012-12-27 00:00:00
Nordea	Pekao	00752356616902411416829074	08919926524698767849034986	4342	2013-06-01 00:00:00
Ing	Pekao	46817773674167372744291515	84739333707178250926717621	559	2012-03-07 00:00:00
Ing	Ing	13442019353718393000627923	48671170103541599961084235	2347	2011-08-31 00:00:00
Pekao	Pekao	17955195325429163675846372	02644358622473562735429105	3813	2013-06-11 00:00:00
Nordea	Nordea	03705731698828338488302190	27825387448266428738161816	3928	2011-07-07 00:00:00
Nordea	Pekao	72015055534359438558131158	09569181054221019943887223	3941	2013-04-04 00:00:00
Ing	Nordea	70318670699325498962470417	10122465006456514196183983	3029	2013-07-06 00:00:00
Pekao	Pekao	11009914784646643234963284	55362398540075318204494307	1659	2012-10-17 00:00:00
Pekao	Bzwbk	86477143510607612324808802	39619548021629317076978820	3568	2014-07-22 00:00:00
Ing	Ing	36875747474151164050306281	43518997122459819339247137	2108	2013-12-27 00:00:00
Pekao	Nordea	94295943122951709394522139	98964702038365167964774487	4853	2012-07-16 00:00:00
Pekao	Bzwbk	31621660534749314156438534	81135763603067055321144502	4424	2011-12-03 00:00:00
Nordea	Bzwbk	19921977481871132835759853	22466334436721905635590127	2648	2013-12-04 00:00:00
Pekao	Bzwbk	75591777538184267645257024	08212486699450443775402335	1116	2014-02-26 00:00:00
Pekao	Ing	14185766943032282731417102	70959877714146834906422106	3949	2015-05-01 00:00:00
