Ing	Nordea	25605437671045077658499600	33095323325142913331641934	3079	2011-10-16 00:00:00
Bzwbk	Nordea	64350040067287118261282563	84910600590651919561434237	2217	2013-12-16 00:00:00
Ing	Nordea	20727961018511712116520979	48496839708627899019597121	3322	2011-05-02 00:00:00
Ing	Nordea	37257807487320304654330834	57009050189192849428647699	312	2012-08-18 00:00:00
Bzwbk	Nordea	46390328654231031782469737	64773558200695209563349961	2412	2011-09-02 00:00:00
Ing	Nordea	25605437671045077658499600	33095323325142913331641934	3079	2011-10-16 00:00:00
Bzwbk	Nordea	64350040067287118261282563	84910600590651919561434237	2217	2013-12-16 00:00:00
Ing	Nordea	20727961018511712116520979	48496839708627899019597121	3322	2011-05-02 00:00:00
Ing	Nordea	37257807487320304654330834	57009050189192849428647699	312	2012-08-18 00:00:00
Bzwbk	Nordea	46390328654231031782469737	64773558200695209563349961	2412	2011-09-02 00:00:00
Ing	Nordea	25605437671045077658499600	33095323325142913331641934	3079	2011-10-16 00:00:00
Bzwbk	Nordea	64350040067287118261282563	84910600590651919561434237	2217	2013-12-16 00:00:00
Ing	Nordea	20727961018511712116520979	48496839708627899019597121	3322	2011-05-02 00:00:00
Ing	Nordea	37257807487320304654330834	57009050189192849428647699	312	2012-08-18 00:00:00
Bzwbk	Nordea	46390328654231031782469737	64773558200695209563349961	2412	2011-09-02 00:00:00
Ing	Nordea	37942890172866410273105497	06316277896382420700963079	4364	2014-12-30 00:00:00
Bzwbk	Nordea	49930660094126790255663756	36240198115011858802770410	4001	2012-04-30 00:00:00
Pekao	Nordea	89419045474028437100644735	59153171183434872146003761	3504	2012-10-18 00:00:00
Ing	Nordea	51475727893441453268931796	31191672126031311297076026	1811	2014-07-09 00:00:00
Ing	Nordea	79206883168876202938457197	16550748039191482523217731	1342	2015-01-27 00:00:00
Bzwbk	Nordea	53021339302928562370844462	34501210658813503539636950	3870	2011-02-07 00:00:00
Nordea	Nordea	36357708625228557006649969	95712863082060261511378344	2594	2014-10-16 00:00:00
Pekao	Nordea	07966255368682732863569747	93802529712038364578727110	1086	2012-08-14 00:00:00
Nordea	Nordea	07279274167416727534322739	69361534012243053442681932	2316	2014-10-25 00:00:00
Bzwbk	Nordea	92358098935184507640140130	62651576433388397107221181	2303	2011-07-03 00:00:00
Pekao	Nordea	73422184724294202738671780	57404693929001935739030184	490	2012-12-17 00:00:00
Ing	Nordea	99092346296206429889577710	59778524079122446985136023	2642	2012-11-17 00:00:00
Ing	Nordea	07554488591409226024352606	86946016394610639777957968	3581	2014-10-15 00:00:00
Ing	Nordea	80148332800853413261138587	49035481070208703140085879	1857	2011-07-01 00:00:00
Bzwbk	Nordea	67000565400565543747012129	29830011168639267484637783	2004	2011-11-23 00:00:00
Ing	Nordea	37988172524114901228944501	18302349756228184741510666	2343	2011-04-18 00:00:00
Pekao	Nordea	26639045194531125855579255	17884179516751108419393855	1623	2013-12-18 00:00:00
Ing	Nordea	23766131272705705644811903	52428965619233889416530137	483	2015-02-12 00:00:00
Nordea	Nordea	07319456655372962777228589	53981892447455146373058592	2245	2011-12-24 00:00:00
Ing	Nordea	80797308167464575871157548	49954885117491570799094726	4435	2011-08-18 00:00:00
Ing	Nordea	76467359136644187455073261	45097450902704909872908512	3146	2013-03-14 00:00:00
Pekao	Nordea	10922069091621351694050844	41365748399897359182506578	1989	2011-06-05 00:00:00
Nordea	Nordea	10799016829745740037340160	25970295558389643891116712	3022	2015-03-06 00:00:00
Ing	Nordea	10796388561278802561318112	48092573758620010816233141	148	2013-01-13 00:00:00
Nordea	Nordea	15015839975355303253612009	50058510576328900344608209	578	2014-08-09 00:00:00
Ing	Nordea	90339434270089392317732833	31413095979869383750851287	2096	2010-06-12 00:00:00
Nordea	Nordea	46533392450955837030057583	83435647629884646495465276	103	2010-06-27 00:00:00
Ing	Nordea	28657419780797248073941542	75148456495561828054203611	274	2013-01-11 00:00:00
Pekao	Nordea	51870046673961222933656500	90625269045255242451839707	4993	2014-09-07 00:00:00
Bzwbk	Nordea	39776227832014547074593164	15104982440238076165668331	1508	2012-05-13 00:00:00
Bzwbk	Nordea	64366120668821801446938325	08467736180830173082437679	663	2014-10-25 00:00:00
Nordea	Nordea	60105540915356420917125856	20917590226593827797589580	3462	2011-09-09 00:00:00
Nordea	Nordea	81076521410002627165007962	32952008674142806310017360	2191	2011-04-03 00:00:00
Pekao	Nordea	90132653307213642707712274	04917043779819288972891592	4508	2011-05-17 00:00:00
Bzwbk	Nordea	41888676031267869436048235	46034258918911332466150310	1288	2013-06-14 00:00:00
Nordea	Nordea	27680842252293962600867240	66401089043650705800959835	873	2015-03-29 00:00:00
Bzwbk	Nordea	93399977762018520234172617	41409722302074587436099271	3871	2012-04-23 00:00:00
Pekao	Nordea	30117815527757845904993072	57511373911851599597881443	3981	2013-12-14 00:00:00
Ing	Nordea	74699215611769660473652245	14372519240742991886502365	2353	2013-07-14 00:00:00
Ing	Nordea	51977706415382772699994202	50807006179645575963365267	4414	2011-04-01 00:00:00
Pekao	Nordea	32709369919105198905534255	43638546271246360831441276	3909	2013-10-09 00:00:00
Nordea	Nordea	24084448326336323854329259	30913529212967079345051174	3313	2011-05-28 00:00:00
Pekao	Nordea	33777902613170607255790774	12528060593946445537047397	700	2012-01-11 00:00:00
Pekao	Nordea	03438749002403443293861443	33798352046039891632185706	3446	2011-01-27 00:00:00
Nordea	Nordea	74857928513414725856238753	08115573297881505133067270	494	2013-12-07 00:00:00
Ing	Nordea	25605437671045077658499600	33095323325142913331641934	3079	2011-10-16 00:00:00
Bzwbk	Nordea	64350040067287118261282563	84910600590651919561434237	2217	2013-12-16 00:00:00
Ing	Nordea	20727961018511712116520979	48496839708627899019597121	3322	2011-05-02 00:00:00
Ing	Nordea	37257807487320304654330834	57009050189192849428647699	312	2012-08-18 00:00:00
Bzwbk	Nordea	46390328654231031782469737	64773558200695209563349961	2412	2011-09-02 00:00:00
Ing	Nordea	37942890172866410273105497	06316277896382420700963079	4364	2014-12-30 00:00:00
Bzwbk	Nordea	49930660094126790255663756	36240198115011858802770410	4001	2012-04-30 00:00:00
Pekao	Nordea	89419045474028437100644735	59153171183434872146003761	3504	2012-10-18 00:00:00
Ing	Nordea	51475727893441453268931796	31191672126031311297076026	1811	2014-07-09 00:00:00
Ing	Nordea	79206883168876202938457197	16550748039191482523217731	1342	2015-01-27 00:00:00
Bzwbk	Nordea	53021339302928562370844462	34501210658813503539636950	3870	2011-02-07 00:00:00
Nordea	Nordea	36357708625228557006649969	95712863082060261511378344	2594	2014-10-16 00:00:00
Pekao	Nordea	07966255368682732863569747	93802529712038364578727110	1086	2012-08-14 00:00:00
Nordea	Nordea	07279274167416727534322739	69361534012243053442681932	2316	2014-10-25 00:00:00
Bzwbk	Nordea	92358098935184507640140130	62651576433388397107221181	2303	2011-07-03 00:00:00
Pekao	Nordea	73422184724294202738671780	57404693929001935739030184	490	2012-12-17 00:00:00
Ing	Nordea	99092346296206429889577710	59778524079122446985136023	2642	2012-11-17 00:00:00
Ing	Nordea	07554488591409226024352606	86946016394610639777957968	3581	2014-10-15 00:00:00
Ing	Nordea	80148332800853413261138587	49035481070208703140085879	1857	2011-07-01 00:00:00
Bzwbk	Nordea	67000565400565543747012129	29830011168639267484637783	2004	2011-11-23 00:00:00
Ing	Nordea	37988172524114901228944501	18302349756228184741510666	2343	2011-04-18 00:00:00
Pekao	Nordea	26639045194531125855579255	17884179516751108419393855	1623	2013-12-18 00:00:00
Ing	Nordea	23766131272705705644811903	52428965619233889416530137	483	2015-02-12 00:00:00
Nordea	Nordea	07319456655372962777228589	53981892447455146373058592	2245	2011-12-24 00:00:00
Ing	Nordea	80797308167464575871157548	49954885117491570799094726	4435	2011-08-18 00:00:00
Ing	Nordea	76467359136644187455073261	45097450902704909872908512	3146	2013-03-14 00:00:00
Pekao	Nordea	10922069091621351694050844	41365748399897359182506578	1989	2011-06-05 00:00:00
Nordea	Nordea	10799016829745740037340160	25970295558389643891116712	3022	2015-03-06 00:00:00
Ing	Nordea	10796388561278802561318112	48092573758620010816233141	148	2013-01-13 00:00:00
Nordea	Nordea	15015839975355303253612009	50058510576328900344608209	578	2014-08-09 00:00:00
Ing	Nordea	90339434270089392317732833	31413095979869383750851287	2096	2010-06-12 00:00:00
Nordea	Nordea	46533392450955837030057583	83435647629884646495465276	103	2010-06-27 00:00:00
Ing	Nordea	28657419780797248073941542	75148456495561828054203611	274	2013-01-11 00:00:00
Pekao	Nordea	51870046673961222933656500	90625269045255242451839707	4993	2014-09-07 00:00:00
Bzwbk	Nordea	39776227832014547074593164	15104982440238076165668331	1508	2012-05-13 00:00:00
Bzwbk	Nordea	64366120668821801446938325	08467736180830173082437679	663	2014-10-25 00:00:00
Nordea	Nordea	60105540915356420917125856	20917590226593827797589580	3462	2011-09-09 00:00:00
Nordea	Nordea	81076521410002627165007962	32952008674142806310017360	2191	2011-04-03 00:00:00
Pekao	Nordea	90132653307213642707712274	04917043779819288972891592	4508	2011-05-17 00:00:00
Bzwbk	Nordea	41888676031267869436048235	46034258918911332466150310	1288	2013-06-14 00:00:00
Nordea	Nordea	27680842252293962600867240	66401089043650705800959835	873	2015-03-29 00:00:00
Bzwbk	Nordea	93399977762018520234172617	41409722302074587436099271	3871	2012-04-23 00:00:00
Pekao	Nordea	30117815527757845904993072	57511373911851599597881443	3981	2013-12-14 00:00:00
Ing	Nordea	74699215611769660473652245	14372519240742991886502365	2353	2013-07-14 00:00:00
Ing	Nordea	51977706415382772699994202	50807006179645575963365267	4414	2011-04-01 00:00:00
Pekao	Nordea	32709369919105198905534255	43638546271246360831441276	3909	2013-10-09 00:00:00
Nordea	Nordea	24084448326336323854329259	30913529212967079345051174	3313	2011-05-28 00:00:00
Pekao	Nordea	33777902613170607255790774	12528060593946445537047397	700	2012-01-11 00:00:00
Pekao	Nordea	03438749002403443293861443	33798352046039891632185706	3446	2011-01-27 00:00:00
Nordea	Nordea	74857928513414725856238753	08115573297881505133067270	494	2013-12-07 00:00:00
Ing	Nordea	25605437671045077658499600	33095323325142913331641934	3079	2011-10-16 00:00:00
Bzwbk	Nordea	64350040067287118261282563	84910600590651919561434237	2217	2013-12-16 00:00:00
Ing	Nordea	20727961018511712116520979	48496839708627899019597121	3322	2011-05-02 00:00:00
Ing	Nordea	37257807487320304654330834	57009050189192849428647699	312	2012-08-18 00:00:00
Bzwbk	Nordea	46390328654231031782469737	64773558200695209563349961	2412	2011-09-02 00:00:00
Ing	Nordea	37942890172866410273105497	06316277896382420700963079	4364	2014-12-30 00:00:00
Bzwbk	Nordea	49930660094126790255663756	36240198115011858802770410	4001	2012-04-30 00:00:00
Pekao	Nordea	89419045474028437100644735	59153171183434872146003761	3504	2012-10-18 00:00:00
Ing	Nordea	51475727893441453268931796	31191672126031311297076026	1811	2014-07-09 00:00:00
